"xplane" "yplane" "zplane" "time" "modulus"
"154" 2.1966896 -7.60996 6.746975 2015-11-05 00:22:09 10.4047396916489
"155" 3.6873002 -4.511059 2.1182363 2015-11-05 00:22:09 6.19941618937128
"156" 12.317152 -7.806093 1.0198916 2015-11-05 00:22:09 14.618053912594
"157" 7.923773 -13.297817 1.2552512 2015-11-05 00:22:09 15.5304143890664
"158" 3.80498 -8.943665 -1.7259704 2015-11-05 00:22:09 9.87147356043165
"159" 2.8635418 -8.943665 -3.6873002 2015-11-05 00:22:09 10.0888650520013
"160" 1.4906107 -10.120462 -3.6480737 2015-11-05 00:22:09 10.8606681688113
"161" 0.70607877 -9.610517 -2.2751427 2015-11-05 00:22:09 9.90135639910497
"162" 0.6668522 -7.256921 0.588399 2015-11-05 00:22:09 7.31121109256783
"163" 2.1182363 -7.4138274 1.2160245 2015-11-05 00:22:09 7.80579767379534
"164" 2.353596 -9.100571 -1.2944778 2015-11-05 00:22:09 9.48870272650323
"165" 2.1966896 -9.257478 2.1574628 2015-11-05 00:22:09 9.75607451040714
"166" 2.432049 -9.92433 0.0392266 2015-11-05 00:22:09 10.2180588671943
"167" 3.2558076 -10.120462 -0.70607877 2015-11-05 00:22:09 10.6546976236356
"168" 2.4712758 -9.92433 -0.78453195 2015-11-05 00:22:09 10.257437321726
"169" 1.2160245 -11.53262 -2.0005565 2015-11-05 00:22:09 11.7678488246022
"170" -0.1176798 -14.749201 -2.0005565 2015-11-05 00:22:09 14.8847238799859
"171" 0.4314926 -13.572403 1.4513842 2015-11-05 00:22:10 13.656603719603
"172" 3.8442068 -14.003896 0.1176798 2015-11-05 00:22:10 14.5224267130294
"173" 4.5502853 -14.121575 -1.7651969 2015-11-05 00:22:10 14.9412147058996
"174" 6.1193495 -12.356379 -1.8436501 2015-11-05 00:22:10 13.9113473821202
"175" 5.491724 -8.512172 -0.9414384 2015-11-05 00:22:10 10.1736134637971
"176" 3.7657535 -5.7270837 -1.9221034 2015-11-05 00:22:10 7.11862828147807
"177" 1.2944778 -3.3734875 -1.8436501 2015-11-05 00:22:10 4.05649311334052
"178" 0.19613299 -1.7651969 -2.3143694 2015-11-05 00:22:10 2.91730937084025
"179" 1.2944778 -1.4906107 -0.8237586 2015-11-05 00:22:10 2.13919874362372
"180" 3.8442068 -1.6867437 2.2359161 2015-11-05 00:22:10 4.75629593663968
"181" 7.100014 -4.5502853 17.024343 2015-11-05 00:22:10 18.9985144075331
"182" 7.2961473 -17.102797 13.140911 2015-11-05 00:22:10 22.7689036309706
"183" 2.5105023 -9.610517 7.5707335 2015-11-05 00:22:10 12.489221934677
"184" 3.412714 -8.355266 3.80498 2015-11-05 00:22:10 9.79463932857928
"185" 12.395605 -11.964112 -0.70607877 2015-11-05 00:22:10 17.2420864889959
"186" 5.570177 -6.550842 -0.0392266 2015-11-05 00:22:10 8.59895001999899
"187" 3.9226599 -7.963 -2.9027684 2015-11-05 00:22:10 9.33930907910786
"188" 4.628739 -10.395049 -3.6088471 2015-11-05 00:22:10 11.9375896157348
"189" 3.1381278 -10.904995 -3.1773546 2015-11-05 00:22:10 11.7839867741482
"190" 1.9221034 -8.747532 -2.0005565 2015-11-05 00:22:10 9.17692889157412
"191" 0.8629852 -6.6292953 3.80498 2015-11-05 00:22:10 7.69221505357339
"192" 2.2751427 -8.119906 -0.8237586 2015-11-05 00:22:10 8.47276377490092
"193" 1.7259704 -8.590625 0.78453195 2015-11-05 00:22:10 8.79734630970453
"194" 1.9613299 -8.825985 0.0392266 2015-11-05 00:22:10 9.04136963756081
"195" 3.6088471 -11.179581 0.5099458 2015-11-05 00:22:10 11.758692675875
"196" 3.2558076 -10.9442215 -0.0392266 2015-11-05 00:22:11 11.4183101243322
"197" 1.4121575 -11.807206 -1.5690639 2015-11-05 00:22:11 11.9944263661721
"198" -0.0784532 -15.180694 -2.1574628 2015-11-05 00:22:11 15.3334363715251
"199" 2.2359161 -14.043122 0.98066497 2015-11-05 00:22:11 14.2537819576598
"200" 4.707192 -13.140911 -0.3138128 2015-11-05 00:22:11 13.962079963538
"201" 5.5309505 -13.023231 -1.7651969 2015-11-05 00:22:11 14.2587474628237
"202" 7.139241 -12.9447775 -1.372931 2015-11-05 00:22:11 14.8465809569526
"203" 6.864655 -9.218251 -0.588399 2015-11-05 00:22:11 11.50851220407
"204" 3.216581 -6.0408964 -1.3337044 2015-11-05 00:22:11 6.9726315026447
"205" 1.0983448 -4.981778 -2.0005565 2015-11-05 00:22:11 5.47966236648421
"206" 0.0784532 -4.001113 -2.6281822 2015-11-05 00:22:11 4.7877345185125
"207" -0.39226598 -2.353596 -2.5497289 2015-11-05 00:22:11 3.49204871010938
"208" 2.0397832 -1.4513842 -1.176798 2015-11-05 00:22:11 2.76624025200558
"209" 4.4718323 -0.98066497 2.7066352 2015-11-05 00:22:11 5.31835143710788
"210" 11.29726 -19.37794 18.358047 2015-11-05 00:22:11 28.9853502964068
"211" 5.0210047 -15.6906395 10.512729 2015-11-05 00:22:11 19.5428791927859
"212" 7.5707335 -14.043122 6.746975 2015-11-05 00:22:11 17.3218634357142
"213" 5.570177 -10.473502 -1.5298374 2015-11-05 00:22:11 11.960832681121
"214" 2.941995 -4.0795665 -1.8828768 2015-11-05 00:22:11 5.37060727031176
"215" 2.0005565 -2.4712758 -1.4121575 2015-11-05 00:22:11 3.47902560987472
"216" 5.060231 -9.022118 -2.5497289 2015-11-05 00:22:11 10.6539039062111
"217" 7.335374 -13.49395 -3.1381278 2015-11-05 00:22:11 15.6761680397828
"218" 3.5303938 -9.179024 -1.6082906 2015-11-05 00:22:11 9.96517740081444
"219" 0.0784532 -6.158576 2.3928225 2015-11-05 00:22:11 6.60755724673442
"220" 0.35303938 -8.943665 0.588399 2015-11-05 00:22:11 8.96994948811066
"221" 1.5298374 -8.904438 0.3138128 2015-11-05 00:22:12 9.04034828088645
"222" 3.0989013 -8.433719 0.70607877 2015-11-05 00:22:12 9.01273280795272
"223" 3.9226599 -11.061901 0.4707192 2015-11-05 00:22:12 11.7462543387293
"224" 1.372931 -11.336487 -0.3138128 2015-11-05 00:22:12 11.4236314499976
"225" -0.8629852 -13.964669 -2.432049 2015-11-05 00:22:12 14.201112142131
"226" -0.35303938 -14.749201 -1.8436501 2015-11-05 00:22:12 14.8681744889365
"227" 4.9425516 -12.591739 0.9022118 2015-11-05 00:22:12 13.5570901558868
"228" 3.6480737 -12.827098 -0.78453195 2015-11-05 00:22:12 13.3588313561781
"229" 5.88399 -13.925443 -1.5298374 2015-11-05 00:22:12 15.1947261751171
"230" 9.728196 -12.513285 -0.9414384 2015-11-05 00:22:12 15.8778589604088
